"","sid","type","spec_batch","pno_br","mzo_br","pno_purity","prep_batch","blender_batch","sid_type","rep_batch","all_batch","all_br","all_label"
"21510","136","N","20201203","1","1",87,"26/08/2020","JE","136_N",2,"20201203_26/08/2020_JE","11","11_87"
"21610","136","N","20201203","1","1",87,"26/08/2020","JE","136_N",2,"20201203_26/08/2020_JE","11","11_87"
"24110","141","N","20201202","1","1",86.5,"26/08/2020","JE","141_N",2,"20201202_26/08/2020_JE","11","11_86.5"
"24210","141","N","20201202","1","1",86.5,"26/08/2020","JE","141_N",2,"20201202_26/08/2020_JE","11","11_86.5"
"24310","141","N","20201202","1","1",86.5,"26/08/2020","JE","141_N",2,"20201202_26/08/2020_JE","11","11_86.5"
"24410","141","N","20201202","1","1",86.5,"26/08/2020","JE","141_N",2,"20201202_26/08/2020_JE","11","11_86.5"
"24510","141","N","20201202","1","1",86.5,"26/08/2020","JE","141_N",2,"20201202_26/08/2020_JE","11","11_86.5"
"24610","141","N","20201202","1","1",86.5,"26/08/2020","JE","141_N",2,"20201202_26/08/2020_JE","11","11_86.5"
"26510","146","N","20201207","1","1",86,"26/08/2020","JE","146_N",2,"20201207_26/08/2020_JE","11","11_86"
"26610","146","N","20201207","1","1",86,"26/08/2020","JE","146_N",2,"20201207_26/08/2020_JE","11","11_86"
"26710","146","N","20201207","1","1",86,"26/08/2020","JE","146_N",2,"20201207_26/08/2020_JE","11","11_86"
"26810","146","N","20201207","1","1",86,"26/08/2020","JE","146_N",2,"20201207_26/08/2020_JE","11","11_86"
"26910","146","N","20201207","1","1",86,"26/08/2020","JE","146_N",2,"20201207_26/08/2020_JE","11","11_86"
"27010","146","N","20201207","1","1",86,"26/08/2020","JE","146_N",2,"20201207_26/08/2020_JE","11","11_86"
"30110","151","N","20201207","1","1",85.5,"26/08/2020","JE","151_N",2,"20201207_26/08/2020_JE","11","11_85.5"
"30210","151","N","20201207","1","1",85.5,"26/08/2020","JE","151_N",2,"20201207_26/08/2020_JE","11","11_85.5"
"30310","151","N","20201207","1","1",85.5,"26/08/2020","JE","151_N",2,"20201207_26/08/2020_JE","11","11_85.5"
"30410","151","N","20201207","1","1",85.5,"26/08/2020","JE","151_N",2,"20201207_26/08/2020_JE","11","11_85.5"
"30510","151","N","20201207","1","1",85.5,"26/08/2020","JE","151_N",2,"20201207_26/08/2020_JE","11","11_85.5"
"30610","151","N","20201207","1","1",85.5,"26/08/2020","JE","151_N",2,"20201207_26/08/2020_JE","11","11_85.5"
"33110","156","N","20201204","1","1",85,"26/08/2020","JE","156_N",2,"20201204_26/08/2020_JE","11","11_85"
"33210","156","N","20201204","1","1",85,"26/08/2020","JE","156_N",2,"20201204_26/08/2020_JE","11","11_85"
"33310","156","N","20201204","1","1",85,"26/08/2020","JE","156_N",2,"20201204_26/08/2020_JE","11","11_85"
"33410","156","N","20201204","1","1",85,"26/08/2020","JE","156_N",2,"20201204_26/08/2020_JE","11","11_85"
"3357","156","N","20201204","1","1",85,"26/08/2020","JE","156_N",2,"20201204_26/08/2020_JE","11","11_85"
"3361","156","N","20201204","1","1",85,"26/08/2020","JE","156_N",2,"20201204_26/08/2020_JE","11","11_85"
"3611","161","N","20201207","1","1",80,"26/08/2020","JE","161_N",2,"20201207_26/08/2020_JE","11","11_80"
"3621","161","N","20201207","1","1",80,"26/08/2020","JE","161_N",2,"20201207_26/08/2020_JE","11","11_80"
"3631","161","N","20201207","1","1",80,"26/08/2020","JE","161_N",2,"20201207_26/08/2020_JE","11","11_80"
"3641","161","N","20201207","1","1",80,"26/08/2020","JE","161_N",2,"20201207_26/08/2020_JE","11","11_80"
"3651","161","N","20201207","1","1",80,"26/08/2020","JE","161_N",2,"20201207_26/08/2020_JE","11","11_80"
"3661","161","N","20201207","1","1",80,"26/08/2020","JE","161_N",2,"20201207_26/08/2020_JE","11","11_80"
"3911","166","N","20201124","1","1",70,"26/08/2020","JE","166_N",2,"20201124_26/08/2020_JE","11","11_70"
"3921","166","N","20201124","1","1",70,"26/08/2020","JE","166_N",2,"20201124_26/08/2020_JE","11","11_70"
"3931","166","N","20201124","1","1",70,"26/08/2020","JE","166_N",2,"20201124_26/08/2020_JE","11","11_70"
"3941","166","N","20201124","1","1",70,"26/08/2020","JE","166_N",2,"20201124_26/08/2020_JE","11","11_70"
"3951","166","N","20201124","1","1",70,"26/08/2020","JE","166_N",2,"20201124_26/08/2020_JE","11","11_70"
"3961","166","N","20201124","1","1",70,"26/08/2020","JE","166_N",2,"20201124_26/08/2020_JE","11","11_70"
"4271","171","N","20201124","1","1",60,"26/08/2020","JE","171_N",2,"20201124_26/08/2020_JE","11","11_60"
"4281","171","N","20201124","1","1",60,"26/08/2020","JE","171_N",2,"20201124_26/08/2020_JE","11","11_60"
"4291","171","N","20201124","1","1",60,"26/08/2020","JE","171_N",2,"20201124_26/08/2020_JE","11","11_60"
"4301","171","N","20201124","1","1",60,"26/08/2020","JE","171_N",2,"20201124_26/08/2020_JE","11","11_60"
"4311","171","N","20201124","1","1",60,"26/08/2020","JE","171_N",2,"20201124_26/08/2020_JE","11","11_60"
"4321","171","N","20201124","1","1",60,"26/08/2020","JE","171_N",2,"20201124_26/08/2020_JE","11","11_60"
"4571","176","N","20201204","1","1",50,"26/08/2020","JE","176_N",2,"20201204_26/08/2020_JE","11","11_50"
"4581","176","N","20201204","1","1",50,"26/08/2020","JE","176_N",2,"20201204_26/08/2020_JE","11","11_50"
"4591","176","N","20201204","1","1",50,"26/08/2020","JE","176_N",2,"20201204_26/08/2020_JE","11","11_50"
"4601","176","N","20201204","1","1",50,"26/08/2020","JE","176_N",2,"20201204_26/08/2020_JE","11","11_50"
"4611","176","N","20201204","1","1",50,"26/08/2020","JE","176_N",2,"20201204_26/08/2020_JE","11","11_50"
"4621","176","N","20201204","1","1",50,"26/08/2020","JE","176_N",2,"20201204_26/08/2020_JE","11","11_50"
"4931","181","N","20201123","1","1",40,"26/08/2020","JE","181_N",2,"20201123_26/08/2020_JE","11","11_40"
"4941","181","N","20201123","1","1",40,"26/08/2020","JE","181_N",2,"20201123_26/08/2020_JE","11","11_40"
"4951","181","N","20201123","1","1",40,"26/08/2020","JE","181_N",2,"20201123_26/08/2020_JE","11","11_40"
"4961","181","N","20201123","1","1",40,"26/08/2020","JE","181_N",2,"20201123_26/08/2020_JE","11","11_40"
"4971","181","N","20201123","1","1",40,"26/08/2020","JE","181_N",2,"20201123_26/08/2020_JE","11","11_40"
"4981","181","N","20201123","1","1",40,"26/08/2020","JE","181_N",2,"20201123_26/08/2020_JE","11","11_40"
"5231","186","N","20201127","1","1",30,"26/08/2020","JE","186_N",2,"20201127_26/08/2020_JE","11","11_30"
"5241","186","N","20201127","1","1",30,"26/08/2020","JE","186_N",2,"20201127_26/08/2020_JE","11","11_30"
"5251","186","N","20201127","1","1",30,"26/08/2020","JE","186_N",2,"20201127_26/08/2020_JE","11","11_30"
"5261","186","N","20201127","1","1",30,"26/08/2020","JE","186_N",2,"20201127_26/08/2020_JE","11","11_30"
"5271","186","N","20201127","1","1",30,"26/08/2020","JE","186_N",2,"20201127_26/08/2020_JE","11","11_30"
"5281","186","N","20201127","1","1",30,"26/08/2020","JE","186_N",2,"20201127_26/08/2020_JE","11","11_30"
"5591","191","N","20201207","1","1",20,"26/08/2020","JE","191_N",2,"20201207_26/08/2020_JE","11","11_20"
"5601","191","N","20201207","1","1",20,"26/08/2020","JE","191_N",2,"20201207_26/08/2020_JE","11","11_20"
"5611","191","N","20201207","1","1",20,"26/08/2020","JE","191_N",2,"20201207_26/08/2020_JE","11","11_20"
"5621","191","N","20201207","1","1",20,"26/08/2020","JE","191_N",2,"20201207_26/08/2020_JE","11","11_20"
"5631","191","N","20201207","1","1",20,"26/08/2020","JE","191_N",2,"20201207_26/08/2020_JE","11","11_20"
"5641","191","N","20201207","1","1",20,"26/08/2020","JE","191_N",2,"20201207_26/08/2020_JE","11","11_20"
"5891","196","N","20201123","1","1",10,"26/08/2020","JE","196_N",2,"20201123_26/08/2020_JE","11","11_10"
"5901","196","N","20201123","1","1",10,"26/08/2020","JE","196_N",2,"20201123_26/08/2020_JE","11","11_10"
"5911","196","N","20201123","1","1",10,"26/08/2020","JE","196_N",2,"20201123_26/08/2020_JE","11","11_10"
"5921","196","N","20201123","1","1",10,"26/08/2020","JE","196_N",2,"20201123_26/08/2020_JE","11","11_10"
"5931","196","N","20201123","1","1",10,"26/08/2020","JE","196_N",2,"20201123_26/08/2020_JE","11","11_10"
"5941","196","N","20201123","1","1",10,"26/08/2020","JE","196_N",2,"20201123_26/08/2020_JE","11","11_10"
"6791","21","N","20201201","1","1",98.5,"26/08/2020","Jo","21_N",2,"20201201_26/08/2020_Jo","11","11_98.5"
"6801","21","N","20201201","1","1",98.5,"26/08/2020","Jo","21_N",2,"20201201_26/08/2020_Jo","11","11_98.5"
"6811","21","N","20201201","1","1",98.5,"26/08/2020","Jo","21_N",2,"20201201_26/08/2020_Jo","11","11_98.5"
"6821","21","N","20201201","1","1",98.5,"26/08/2020","Jo","21_N",2,"20201201_26/08/2020_Jo","11","11_98.5"
"6831","21","N","20201201","1","1",98.5,"26/08/2020","Jo","21_N",2,"20201201_26/08/2020_Jo","11","11_98.5"
"6841","21","N","20201201","1","1",98.5,"26/08/2020","Jo","21_N",2,"20201201_26/08/2020_Jo","11","11_98.5"
"10091","26","N","20201204","1","1",98,"26/08/2020","Jo","26_N",2,"20201204_26/08/2020_Jo","11","11_98"
"10101","26","N","20201204","1","1",98,"26/08/2020","Jo","26_N",2,"20201204_26/08/2020_Jo","11","11_98"
"10111","26","N","20201204","1","1",98,"26/08/2020","Jo","26_N",2,"20201204_26/08/2020_Jo","11","11_98"
"10121","26","N","20201204","1","1",98,"26/08/2020","Jo","26_N",2,"20201204_26/08/2020_Jo","11","11_98"
"10131","26","N","20201204","1","1",98,"26/08/2020","Jo","26_N",2,"20201204_26/08/2020_Jo","11","11_98"
"10141","26","N","20201204","1","1",98,"26/08/2020","Jo","26_N",2,"20201204_26/08/2020_Jo","11","11_98"
"13451","31","N","20201125","1","1",97.5,"26/08/2020","Jo","31_N",2,"20201125_26/08/2020_Jo","11","11_97.5"
"13461","31","N","20201125","1","1",97.5,"26/08/2020","Jo","31_N",2,"20201125_26/08/2020_Jo","11","11_97.5"
"13471","31","N","20201125","1","1",97.5,"26/08/2020","Jo","31_N",2,"20201125_26/08/2020_Jo","11","11_97.5"
"13481","31","N","20201125","1","1",97.5,"26/08/2020","Jo","31_N",2,"20201125_26/08/2020_Jo","11","11_97.5"
"13491","31","N","20201125","1","1",97.5,"26/08/2020","Jo","31_N",2,"20201125_26/08/2020_Jo","11","11_97.5"
"13501","31","N","20201125","1","1",97.5,"26/08/2020","Jo","31_N",2,"20201125_26/08/2020_Jo","11","11_97.5"
"19991","41","N","20201201","1","1",96.5,"26/08/2020","Jo","41_N",2,"20201201_26/08/2020_Jo","11","11_96.5"
"20001","41","N","20201201","1","1",96.5,"26/08/2020","Jo","41_N",2,"20201201_26/08/2020_Jo","11","11_96.5"
"20011","41","N","20201201","1","1",96.5,"26/08/2020","Jo","41_N",2,"20201201_26/08/2020_Jo","11","11_96.5"
"20021","41","N","20201201","1","1",96.5,"26/08/2020","Jo","41_N",2,"20201201_26/08/2020_Jo","11","11_96.5"
"20031","41","N","20201201","1","1",96.5,"26/08/2020","Jo","41_N",2,"20201201_26/08/2020_Jo","11","11_96.5"
"20041","41","N","20201201","1","1",96.5,"26/08/2020","Jo","41_N",2,"20201201_26/08/2020_Jo","11","11_96.5"
"20651","46","N","20201126","1","1",96,"26/08/2020","Jo","46_N",2,"20201126_26/08/2020_Jo","11","11_96"
"20661","46","N","20201126","1","1",96,"26/08/2020","Jo","46_N",2,"20201126_26/08/2020_Jo","11","11_96"
"20671","46","N","20201126","1","1",96,"26/08/2020","Jo","46_N",2,"20201126_26/08/2020_Jo","11","11_96"
"20681","46","N","20201126","1","1",96,"26/08/2020","Jo","46_N",2,"20201126_26/08/2020_Jo","11","11_96"
"20691","46","N","20201126","1","1",96,"26/08/2020","Jo","46_N",2,"20201126_26/08/2020_Jo","11","11_96"
"20701","46","N","20201126","1","1",96,"26/08/2020","Jo","46_N",2,"20201126_26/08/2020_Jo","11","11_96"
"20951","51","N","20201127","1","1",95.5,"26/08/2020","Jo","51_N",2,"20201127_26/08/2020_Jo","11","11_95.5"
"20961","51","N","20201127","1","1",95.5,"26/08/2020","Jo","51_N",2,"20201127_26/08/2020_Jo","11","11_95.5"
"20971","51","N","20201127","1","1",95.5,"26/08/2020","Jo","51_N",2,"20201127_26/08/2020_Jo","11","11_95.5"
"20981","51","N","20201127","1","1",95.5,"26/08/2020","Jo","51_N",2,"20201127_26/08/2020_Jo","11","11_95.5"
"20991","51","N","20201127","1","1",95.5,"26/08/2020","Jo","51_N",2,"20201127_26/08/2020_Jo","11","11_95.5"
"21001","51","N","20201127","1","1",95.5,"26/08/2020","Jo","51_N",2,"20201127_26/08/2020_Jo","11","11_95.5"
"21131","56","N","20201127","1","1",95,"26/08/2020","Jo","56_N",2,"20201127_26/08/2020_Jo","11","11_95"
"21141","56","N","20201127","1","1",95,"26/08/2020","Jo","56_N",2,"20201127_26/08/2020_Jo","11","11_95"
"21151","56","N","20201127","1","1",95,"26/08/2020","Jo","56_N",2,"20201127_26/08/2020_Jo","11","11_95"
"21161","56","N","20201127","1","1",95,"26/08/2020","Jo","56_N",2,"20201127_26/08/2020_Jo","11","11_95"
"21171","56","N","20201127","1","1",95,"26/08/2020","Jo","56_N",2,"20201127_26/08/2020_Jo","11","11_95"
"21181","56","N","20201127","1","1",95,"26/08/2020","Jo","56_N",2,"20201127_26/08/2020_Jo","11","11_95"
"21431","61","N","20201126","1","1",94.5,"26/08/2020","Jo","61_N",2,"20201126_26/08/2020_Jo","11","11_94.5"
"21441","61","N","20201126","1","1",94.5,"26/08/2020","Jo","61_N",2,"20201126_26/08/2020_Jo","11","11_94.5"
"21451","61","N","20201126","1","1",94.5,"26/08/2020","Jo","61_N",2,"20201126_26/08/2020_Jo","11","11_94.5"
"21461","61","N","20201126","1","1",94.5,"26/08/2020","Jo","61_N",2,"20201126_26/08/2020_Jo","11","11_94.5"
"21471","61","N","20201126","1","1",94.5,"26/08/2020","Jo","61_N",2,"20201126_26/08/2020_Jo","11","11_94.5"
"21481","61","N","20201126","1","1",94.5,"26/08/2020","Jo","61_N",2,"20201126_26/08/2020_Jo","11","11_94.5"
"21731","66","N","20201126","1","1",94,"26/08/2020","Jo","66_N",2,"20201126_26/08/2020_Jo","11","11_94"
"21741","66","N","20201126","1","1",94,"26/08/2020","Jo","66_N",2,"20201126_26/08/2020_Jo","11","11_94"
"21751","66","N","20201126","1","1",94,"26/08/2020","Jo","66_N",2,"20201126_26/08/2020_Jo","11","11_94"
"21761","66","N","20201126","1","1",94,"26/08/2020","Jo","66_N",2,"20201126_26/08/2020_Jo","11","11_94"
"21771","66","N","20201126","1","1",94,"26/08/2020","Jo","66_N",2,"20201126_26/08/2020_Jo","11","11_94"
"21781","66","N","20201126","1","1",94,"26/08/2020","Jo","66_N",2,"20201126_26/08/2020_Jo","11","11_94"
"22271","76","N","20201124","1","1",93,"26/08/2020","Jo","76_N",2,"20201124_26/08/2020_Jo","11","11_93"
"22281","76","N","20201124","1","1",93,"26/08/2020","Jo","76_N",2,"20201124_26/08/2020_Jo","11","11_93"
"22291","76","N","20201124","1","1",93,"26/08/2020","Jo","76_N",2,"20201124_26/08/2020_Jo","11","11_93"
"22301","76","N","20201124","1","1",93,"26/08/2020","Jo","76_N",2,"20201124_26/08/2020_Jo","11","11_93"
"22311","76","N","20201124","1","1",93,"26/08/2020","Jo","76_N",2,"20201124_26/08/2020_Jo","11","11_93"
"22321","76","N","20201124","1","1",93,"26/08/2020","Jo","76_N",2,"20201124_26/08/2020_Jo","11","11_93"
"22631","81","N","20201124","1","1",92.5,"26/08/2020","Jo","81_N",2,"20201124_26/08/2020_Jo","11","11_92.5"
"22641","81","N","20201124","1","1",92.5,"26/08/2020","Jo","81_N",2,"20201124_26/08/2020_Jo","11","11_92.5"
"22651","81","N","20201124","1","1",92.5,"26/08/2020","Jo","81_N",2,"20201124_26/08/2020_Jo","11","11_92.5"
"22661","81","N","20201124","1","1",92.5,"26/08/2020","Jo","81_N",2,"20201124_26/08/2020_Jo","11","11_92.5"
"22671","81","N","20201124","1","1",92.5,"26/08/2020","Jo","81_N",2,"20201124_26/08/2020_Jo","11","11_92.5"
"22681","81","N","20201124","1","1",92.5,"26/08/2020","Jo","81_N",2,"20201124_26/08/2020_Jo","11","11_92.5"
"22931","86","N","20201207","1","1",92,"26/08/2020","Jo","86_N",2,"20201207_26/08/2020_Jo","11","11_92"
"22941","86","N","20201207","1","1",92,"26/08/2020","Jo","86_N",2,"20201207_26/08/2020_Jo","11","11_92"
"22951","86","N","20201207","1","1",92,"26/08/2020","Jo","86_N",2,"20201207_26/08/2020_Jo","11","11_92"
"22961","86","N","20201207","1","1",92,"26/08/2020","Jo","86_N",2,"20201207_26/08/2020_Jo","11","11_92"
"22971","86","N","20201207","1","1",92,"26/08/2020","Jo","86_N",2,"20201207_26/08/2020_Jo","11","11_92"
"22981","86","N","20201207","1","1",92,"26/08/2020","Jo","86_N",2,"20201207_26/08/2020_Jo","11","11_92"
"23471","96","N","20201124","1","1",91,"26/08/2020","Jo","96_N",2,"20201124_26/08/2020_Jo","11","11_91"
"23481","96","N","20201124","1","1",91,"26/08/2020","Jo","96_N",2,"20201124_26/08/2020_Jo","11","11_91"
"23491","96","N","20201124","1","1",91,"26/08/2020","Jo","96_N",2,"20201124_26/08/2020_Jo","11","11_91"
"23501","96","N","20201124","1","1",91,"26/08/2020","Jo","96_N",2,"20201124_26/08/2020_Jo","11","11_91"
"23511","96","N","20201124","1","1",91,"26/08/2020","Jo","96_N",2,"20201124_26/08/2020_Jo","11","11_91"
"23521","96","N","20201124","1","1",91,"26/08/2020","Jo","96_N",2,"20201124_26/08/2020_Jo","11","11_91"
