"","sid","type","spec_batch","pno_br","mzo_br","pno_purity","prep_batch","blender_batch","sid_type","rep_batch","all_batch","all_br","all_label"
"23751","1","QC","20201123","0","1",0,"03/07/2020","NoBlend","1_QC",2,"20201123_03/07/2020_NoBlend","01","01_0"
"23771","10","QC","20201123","5","0",100,"03/07/2020","NoBlend","10_QC",2,"20201123_03/07/2020_NoBlend","50","50_100"
"23781","10","QC","20201123","5","0",100,"03/07/2020","NoBlend","10_QC",2,"20201123_03/07/2020_NoBlend","50","50_100"
"23811","10","QC","20201123","5","0",100,"03/07/2020","NoBlend","10_QC",2,"20201123_03/07/2020_NoBlend","50","50_100"
"23821","10","QC","20201123","5","0",100,"03/07/2020","NoBlend","10_QC",2,"20201123_03/07/2020_NoBlend","50","50_100"
"23831","5","QC","20201123","0","5",0,"03/07/2020","NoBlend","5_QC",2,"20201123_03/07/2020_NoBlend","05","05_0"
"23851","5","QC","20201123","0","5",0,"03/07/2020","NoBlend","5_QC",2,"20201123_03/07/2020_NoBlend","05","05_0"
"23871","5","QC","20201123","0","5",0,"03/07/2020","NoBlend","5_QC",2,"20201123_03/07/2020_NoBlend","05","05_0"
"23881","5","QC","20201123","0","5",0,"03/07/2020","NoBlend","5_QC",2,"20201123_03/07/2020_NoBlend","05","05_0"
"23891","6","QC","20201123","1","0",100,"03/07/2020","NoBlend","6_QC",2,"20201123_03/07/2020_NoBlend","10","10_100"
"23921","6","QC","20201123","1","0",100,"03/07/2020","NoBlend","6_QC",2,"20201123_03/07/2020_NoBlend","10","10_100"
"23931","6","QC","20201123","1","0",100,"03/07/2020","NoBlend","6_QC",2,"20201123_03/07/2020_NoBlend","10","10_100"
"23941","6","QC","20201123","1","0",100,"03/07/2020","NoBlend","6_QC",2,"20201123_03/07/2020_NoBlend","10","10_100"
"23951","1","QC","20201207","0","1",0,"03/07/2020","NoBlend","1_QC",2,"20201207_03/07/2020_NoBlend","01","01_0"
"23961","1","QC","20201207","0","1",0,"03/07/2020","NoBlend","1_QC",2,"20201207_03/07/2020_NoBlend","01","01_0"
"23971","1","QC","20201207","0","1",0,"03/07/2020","NoBlend","1_QC",2,"20201207_03/07/2020_NoBlend","01","01_0"
"23991","1","QC","20201207","0","1",0,"03/07/2020","NoBlend","1_QC",2,"20201207_03/07/2020_NoBlend","01","01_0"
"24011","10","QC","20201207","5","0",100,"03/07/2020","NoBlend","10_QC",2,"20201207_03/07/2020_NoBlend","50","50_100"
"24021","10","QC","20201207","5","0",100,"03/07/2020","NoBlend","10_QC",2,"20201207_03/07/2020_NoBlend","50","50_100"
"24041","10","QC","20201207","5","0",100,"03/07/2020","NoBlend","10_QC",2,"20201207_03/07/2020_NoBlend","50","50_100"
"24051","10","QC","20201207","5","0",100,"03/07/2020","NoBlend","10_QC",2,"20201207_03/07/2020_NoBlend","50","50_100"
"24071","5","QC","20201207","0","5",0,"03/07/2020","NoBlend","5_QC",2,"20201207_03/07/2020_NoBlend","05","05_0"
"24091","5","QC","20201207","0","5",0,"03/07/2020","NoBlend","5_QC",2,"20201207_03/07/2020_NoBlend","05","05_0"
"24111","5","QC","20201207","0","5",0,"03/07/2020","NoBlend","5_QC",2,"20201207_03/07/2020_NoBlend","05","05_0"
"24121","5","QC","20201207","0","5",0,"03/07/2020","NoBlend","5_QC",2,"20201207_03/07/2020_NoBlend","05","05_0"
"24131","6","QC","20201207","1","0",100,"03/07/2020","NoBlend","6_QC",2,"20201207_03/07/2020_NoBlend","10","10_100"
"24141","6","QC","20201207","1","0",100,"03/07/2020","NoBlend","6_QC",2,"20201207_03/07/2020_NoBlend","10","10_100"
"24171","6","QC","20201207","1","0",100,"03/07/2020","NoBlend","6_QC",2,"20201207_03/07/2020_NoBlend","10","10_100"
"24181","6","QC","20201207","1","0",100,"03/07/2020","NoBlend","6_QC",2,"20201207_03/07/2020_NoBlend","10","10_100"
"24191","1","QC","20210111","0","1",0,"03/07/2020","NoBlend","1_QC",2,"20210111_03/07/2020_NoBlend","01","01_0"
"24221","1","QC","20210111","0","1",0,"03/07/2020","NoBlend","1_QC",2,"20210111_03/07/2020_NoBlend","01","01_0"
"24231","1","QC","20210111","0","1",0,"03/07/2020","NoBlend","1_QC",2,"20210111_03/07/2020_NoBlend","01","01_0"
"24241","1","QC","20210111","0","1",0,"03/07/2020","NoBlend","1_QC",2,"20210111_03/07/2020_NoBlend","01","01_0"
"24251","10","QC","20210111","5","0",100,"03/07/2020","NoBlend","10_QC",2,"20210111_03/07/2020_NoBlend","50","50_100"
"24261","10","QC","20210111","5","0",100,"03/07/2020","NoBlend","10_QC",2,"20210111_03/07/2020_NoBlend","50","50_100"
"24291","10","QC","20210111","5","0",100,"03/07/2020","NoBlend","10_QC",2,"20210111_03/07/2020_NoBlend","50","50_100"
"24301","10","QC","20210111","5","0",100,"03/07/2020","NoBlend","10_QC",2,"20210111_03/07/2020_NoBlend","50","50_100"
"24321","5","QC","20210111","0","5",0,"03/07/2020","NoBlend","5_QC",2,"20210111_03/07/2020_NoBlend","05","05_0"
"24341","5","QC","20210111","0","5",0,"03/07/2020","NoBlend","5_QC",2,"20210111_03/07/2020_NoBlend","05","05_0"
"24351","5","QC","20210111","0","5",0,"03/07/2020","NoBlend","5_QC",2,"20210111_03/07/2020_NoBlend","05","05_0"
"24361","5","QC","20210111","0","5",0,"03/07/2020","NoBlend","5_QC",2,"20210111_03/07/2020_NoBlend","05","05_0"
"24371","6","QC","20210111","1","0",100,"03/07/2020","NoBlend","6_QC",2,"20210111_03/07/2020_NoBlend","10","10_100"
"24381","6","QC","20210111","1","0",100,"03/07/2020","NoBlend","6_QC",2,"20210111_03/07/2020_NoBlend","10","10_100"
"24391","6","QC","20210111","1","0",100,"03/07/2020","NoBlend","6_QC",2,"20210111_03/07/2020_NoBlend","10","10_100"
"24401","6","QC","20210111","1","0",100,"03/07/2020","NoBlend","6_QC",2,"20210111_03/07/2020_NoBlend","10","10_100"
"24431","1","QC","20210112","0","1",0,"03/07/2020","NoBlend","1_QC",2,"20210112_03/07/2020_NoBlend","01","01_0"
"24451","1","QC","20210112","0","1",0,"03/07/2020","NoBlend","1_QC",2,"20210112_03/07/2020_NoBlend","01","01_0"
"24471","1","QC","20210112","0","1",0,"03/07/2020","NoBlend","1_QC",2,"20210112_03/07/2020_NoBlend","01","01_0"
"24481","1","QC","20210112","0","1",0,"03/07/2020","NoBlend","1_QC",2,"20210112_03/07/2020_NoBlend","01","01_0"
"24491","10","QC","20210112","5","0",100,"03/07/2020","NoBlend","10_QC",2,"20210112_03/07/2020_NoBlend","50","50_100"
"24511","10","QC","20210112","5","0",100,"03/07/2020","NoBlend","10_QC",2,"20210112_03/07/2020_NoBlend","50","50_100"
"24531","10","QC","20210112","5","0",100,"03/07/2020","NoBlend","10_QC",2,"20210112_03/07/2020_NoBlend","50","50_100"
"24541","10","QC","20210112","5","0",100,"03/07/2020","NoBlend","10_QC",2,"20210112_03/07/2020_NoBlend","50","50_100"
"24551","5","QC","20210112","0","5",0,"03/07/2020","NoBlend","5_QC",2,"20210112_03/07/2020_NoBlend","05","05_0"
"24581","5","QC","20210112","0","5",0,"03/07/2020","NoBlend","5_QC",2,"20210112_03/07/2020_NoBlend","05","05_0"
"24591","5","QC","20210112","0","5",0,"03/07/2020","NoBlend","5_QC",2,"20210112_03/07/2020_NoBlend","05","05_0"
"24601","5","QC","20210112","0","5",0,"03/07/2020","NoBlend","5_QC",2,"20210112_03/07/2020_NoBlend","05","05_0"
"24611","6","QC","20210112","1","0",100,"03/07/2020","NoBlend","6_QC",2,"20210112_03/07/2020_NoBlend","10","10_100"
"24621","6","QC","20210112","1","0",100,"03/07/2020","NoBlend","6_QC",2,"20210112_03/07/2020_NoBlend","10","10_100"
"24641","6","QC","20210112","1","0",100,"03/07/2020","NoBlend","6_QC",2,"20210112_03/07/2020_NoBlend","10","10_100"
"24651","6","QC","20210112","1","0",100,"03/07/2020","NoBlend","6_QC",2,"20210112_03/07/2020_NoBlend","10","10_100"
"24681","1","QC","20201124","0","1",0,"03/07/2020","NoBlend","1_QC",2,"20201124_03/07/2020_NoBlend","01","01_0"
"24691","1","QC","20201124","0","1",0,"03/07/2020","NoBlend","1_QC",2,"20201124_03/07/2020_NoBlend","01","01_0"
"24701","1","QC","20201124","0","1",0,"03/07/2020","NoBlend","1_QC",2,"20201124_03/07/2020_NoBlend","01","01_0"
"24711","1","QC","20201124","0","1",0,"03/07/2020","NoBlend","1_QC",2,"20201124_03/07/2020_NoBlend","01","01_0"
"24731","10","QC","20201124","5","0",100,"03/07/2020","NoBlend","10_QC",2,"20201124_03/07/2020_NoBlend","50","50_100"
"24751","10","QC","20201124","5","0",100,"03/07/2020","NoBlend","10_QC",2,"20201124_03/07/2020_NoBlend","50","50_100"
"24771","10","QC","20201124","5","0",100,"03/07/2020","NoBlend","10_QC",2,"20201124_03/07/2020_NoBlend","50","50_100"
"24781","10","QC","20201124","5","0",100,"03/07/2020","NoBlend","10_QC",2,"20201124_03/07/2020_NoBlend","50","50_100"
"24791","5","QC","20201124","0","5",0,"03/07/2020","NoBlend","5_QC",2,"20201124_03/07/2020_NoBlend","05","05_0"
"24801","5","QC","20201124","0","5",0,"03/07/2020","NoBlend","5_QC",2,"20201124_03/07/2020_NoBlend","05","05_0"
"24821","5","QC","20201124","0","5",0,"03/07/2020","NoBlend","5_QC",2,"20201124_03/07/2020_NoBlend","05","05_0"
"24841","5","QC","20201124","0","5",0,"03/07/2020","NoBlend","5_QC",2,"20201124_03/07/2020_NoBlend","05","05_0"
"24851","6","QC","20201124","1","0",100,"03/07/2020","NoBlend","6_QC",2,"20201124_03/07/2020_NoBlend","10","10_100"
"24861","6","QC","20201124","1","0",100,"03/07/2020","NoBlend","6_QC",2,"20201124_03/07/2020_NoBlend","10","10_100"
"24871","6","QC","20201124","1","0",100,"03/07/2020","NoBlend","6_QC",2,"20201124_03/07/2020_NoBlend","10","10_100"
"24881","6","QC","20201124","1","0",100,"03/07/2020","NoBlend","6_QC",2,"20201124_03/07/2020_NoBlend","10","10_100"
"24921","1","QC","20201125","0","1",0,"03/07/2020","NoBlend","1_QC",2,"20201125_03/07/2020_NoBlend","01","01_0"
"24931","1","QC","20201125","0","1",0,"03/07/2020","NoBlend","1_QC",2,"20201125_03/07/2020_NoBlend","01","01_0"
"24941","1","QC","20201125","0","1",0,"03/07/2020","NoBlend","1_QC",2,"20201125_03/07/2020_NoBlend","01","01_0"
"24961","1","QC","20201125","0","1",0,"03/07/2020","NoBlend","1_QC",2,"20201125_03/07/2020_NoBlend","01","01_0"
"24971","10","QC","20201125","5","0",100,"03/07/2020","NoBlend","10_QC",2,"20201125_03/07/2020_NoBlend","50","50_100"
"24981","10","QC","20201125","5","0",100,"03/07/2020","NoBlend","10_QC",2,"20201125_03/07/2020_NoBlend","50","50_100"
"24991","10","QC","20201125","5","0",100,"03/07/2020","NoBlend","10_QC",2,"20201125_03/07/2020_NoBlend","50","50_100"
"25021","10","QC","20201125","5","0",100,"03/07/2020","NoBlend","10_QC",2,"20201125_03/07/2020_NoBlend","50","50_100"
"25031","5","QC","20201125","0","5",0,"03/07/2020","NoBlend","5_QC",2,"20201125_03/07/2020_NoBlend","05","05_0"
"25041","5","QC","20201125","0","5",0,"03/07/2020","NoBlend","5_QC",2,"20201125_03/07/2020_NoBlend","05","05_0"
"25061","5","QC","20201125","0","5",0,"03/07/2020","NoBlend","5_QC",2,"20201125_03/07/2020_NoBlend","05","05_0"
"25081","5","QC","20201125","0","5",0,"03/07/2020","NoBlend","5_QC",2,"20201125_03/07/2020_NoBlend","05","05_0"
"25091","6","QC","20201125","1","0",100,"03/07/2020","NoBlend","6_QC",2,"20201125_03/07/2020_NoBlend","10","10_100"
"25101","6","QC","20201125","1","0",100,"03/07/2020","NoBlend","6_QC",2,"20201125_03/07/2020_NoBlend","10","10_100"
"25121","6","QC","20201125","1","0",100,"03/07/2020","NoBlend","6_QC",2,"20201125_03/07/2020_NoBlend","10","10_100"
"25141","6","QC","20201125","1","0",100,"03/07/2020","NoBlend","6_QC",2,"20201125_03/07/2020_NoBlend","10","10_100"
"25171","1","QC","20201126","0","1",0,"03/07/2020","NoBlend","1_QC",2,"20201126_03/07/2020_NoBlend","01","01_0"
"25181","1","QC","20201126","0","1",0,"03/07/2020","NoBlend","1_QC",2,"20201126_03/07/2020_NoBlend","01","01_0"
"25191","1","QC","20201126","0","1",0,"03/07/2020","NoBlend","1_QC",2,"20201126_03/07/2020_NoBlend","01","01_0"
"25201","1","QC","20201126","0","1",0,"03/07/2020","NoBlend","1_QC",2,"20201126_03/07/2020_NoBlend","01","01_0"
"25211","10","QC","20201126","5","0",100,"03/07/2020","NoBlend","10_QC",2,"20201126_03/07/2020_NoBlend","50","50_100"
"25221","10","QC","20201126","5","0",100,"03/07/2020","NoBlend","10_QC",2,"20201126_03/07/2020_NoBlend","50","50_100"
"25251","10","QC","20201126","5","0",100,"03/07/2020","NoBlend","10_QC",2,"20201126_03/07/2020_NoBlend","50","50_100"
"25261","10","QC","20201126","5","0",100,"03/07/2020","NoBlend","10_QC",2,"20201126_03/07/2020_NoBlend","50","50_100"
"25271","5","QC","20201126","0","5",0,"03/07/2020","NoBlend","5_QC",2,"20201126_03/07/2020_NoBlend","05","05_0"
"25281","5","QC","20201126","0","5",0,"03/07/2020","NoBlend","5_QC",2,"20201126_03/07/2020_NoBlend","05","05_0"
"25301","5","QC","20201126","0","5",0,"03/07/2020","NoBlend","5_QC",2,"20201126_03/07/2020_NoBlend","05","05_0"
"25311","5","QC","20201126","0","5",0,"03/07/2020","NoBlend","5_QC",2,"20201126_03/07/2020_NoBlend","05","05_0"
"25331","6","QC","20201126","1","0",100,"03/07/2020","NoBlend","6_QC",2,"20201126_03/07/2020_NoBlend","10","10_100"
"25351","6","QC","20201126","1","0",100,"03/07/2020","NoBlend","6_QC",2,"20201126_03/07/2020_NoBlend","10","10_100"
"25371","6","QC","20201126","1","0",100,"03/07/2020","NoBlend","6_QC",2,"20201126_03/07/2020_NoBlend","10","10_100"
"25381","6","QC","20201126","1","0",100,"03/07/2020","NoBlend","6_QC",2,"20201126_03/07/2020_NoBlend","10","10_100"
"25391","1","QC","20201127","0","1",0,"03/07/2020","NoBlend","1_QC",2,"20201127_03/07/2020_NoBlend","01","01_0"
"25401","1","QC","20201127","0","1",0,"03/07/2020","NoBlend","1_QC",2,"20201127_03/07/2020_NoBlend","01","01_0"
"25411","1","QC","20201127","0","1",0,"03/07/2020","NoBlend","1_QC",2,"20201127_03/07/2020_NoBlend","01","01_0"
"25431","1","QC","20201127","0","1",0,"03/07/2020","NoBlend","1_QC",2,"20201127_03/07/2020_NoBlend","01","01_0"
"25451","10","QC","20201127","5","0",100,"03/07/2020","NoBlend","10_QC",2,"20201127_03/07/2020_NoBlend","50","50_100"
"25461","10","QC","20201127","5","0",100,"03/07/2020","NoBlend","10_QC",2,"20201127_03/07/2020_NoBlend","50","50_100"
"25471","10","QC","20201127","5","0",100,"03/07/2020","NoBlend","10_QC",2,"20201127_03/07/2020_NoBlend","50","50_100"
"25491","10","QC","20201127","5","0",100,"03/07/2020","NoBlend","10_QC",2,"20201127_03/07/2020_NoBlend","50","50_100"
"25521","5","QC","20201127","0","5",0,"03/07/2020","NoBlend","5_QC",2,"20201127_03/07/2020_NoBlend","05","05_0"
"25531","5","QC","20201127","0","5",0,"03/07/2020","NoBlend","5_QC",2,"20201127_03/07/2020_NoBlend","05","05_0"
"25541","5","QC","20201127","0","5",0,"03/07/2020","NoBlend","5_QC",2,"20201127_03/07/2020_NoBlend","05","05_0"
"25551","5","QC","20201127","0","5",0,"03/07/2020","NoBlend","5_QC",2,"20201127_03/07/2020_NoBlend","05","05_0"
"25571","6","QC","20201127","1","0",100,"03/07/2020","NoBlend","6_QC",2,"20201127_03/07/2020_NoBlend","10","10_100"
"25581","6","QC","20201127","1","0",100,"03/07/2020","NoBlend","6_QC",2,"20201127_03/07/2020_NoBlend","10","10_100"
"25591","6","QC","20201127","1","0",100,"03/07/2020","NoBlend","6_QC",2,"20201127_03/07/2020_NoBlend","10","10_100"
"25621","6","QC","20201127","1","0",100,"03/07/2020","NoBlend","6_QC",2,"20201127_03/07/2020_NoBlend","10","10_100"
"25631","1","QC","20201201","0","1",0,"03/07/2020","NoBlend","1_QC",2,"20201201_03/07/2020_NoBlend","01","01_0"
"25641","1","QC","20201201","0","1",0,"03/07/2020","NoBlend","1_QC",2,"20201201_03/07/2020_NoBlend","01","01_0"
"25651","1","QC","20201201","0","1",0,"03/07/2020","NoBlend","1_QC",2,"20201201_03/07/2020_NoBlend","01","01_0"
"25671","1","QC","20201201","0","1",0,"03/07/2020","NoBlend","1_QC",2,"20201201_03/07/2020_NoBlend","01","01_0"
"25691","10","QC","20201201","5","0",100,"03/07/2020","NoBlend","10_QC",2,"20201201_03/07/2020_NoBlend","50","50_100"
"25721","10","QC","20201201","5","0",100,"03/07/2020","NoBlend","10_QC",2,"20201201_03/07/2020_NoBlend","50","50_100"
"25731","10","QC","20201201","5","0",100,"03/07/2020","NoBlend","10_QC",2,"20201201_03/07/2020_NoBlend","50","50_100"
"25741","10","QC","20201201","5","0",100,"03/07/2020","NoBlend","10_QC",2,"20201201_03/07/2020_NoBlend","50","50_100"
"25751","5","QC","20201201","0","5",0,"03/07/2020","NoBlend","5_QC",2,"20201201_03/07/2020_NoBlend","05","05_0"
"25761","5","QC","20201201","0","5",0,"03/07/2020","NoBlend","5_QC",2,"20201201_03/07/2020_NoBlend","05","05_0"
"25771","5","QC","20201201","0","5",0,"03/07/2020","NoBlend","5_QC",2,"20201201_03/07/2020_NoBlend","05","05_0"
"25781","5","QC","20201201","0","5",0,"03/07/2020","NoBlend","5_QC",2,"20201201_03/07/2020_NoBlend","05","05_0"
"25821","6","QC","20201201","1","0",100,"03/07/2020","NoBlend","6_QC",2,"20201201_03/07/2020_NoBlend","10","10_100"
"25831","6","QC","20201201","1","0",100,"03/07/2020","NoBlend","6_QC",2,"20201201_03/07/2020_NoBlend","10","10_100"
"25841","6","QC","20201201","1","0",100,"03/07/2020","NoBlend","6_QC",2,"20201201_03/07/2020_NoBlend","10","10_100"
"25861","6","QC","20201201","1","0",100,"03/07/2020","NoBlend","6_QC",2,"20201201_03/07/2020_NoBlend","10","10_100"
"25871","1","QC","20201202","0","1",0,"03/07/2020","NoBlend","1_QC",2,"20201202_03/07/2020_NoBlend","01","01_0"
"25891","1","QC","20201202","0","1",0,"03/07/2020","NoBlend","1_QC",2,"20201202_03/07/2020_NoBlend","01","01_0"
"25901","1","QC","20201202","0","1",0,"03/07/2020","NoBlend","1_QC",2,"20201202_03/07/2020_NoBlend","01","01_0"
"25921","1","QC","20201202","0","1",0,"03/07/2020","NoBlend","1_QC",2,"20201202_03/07/2020_NoBlend","01","01_0"
"25931","10","QC","20201202","5","0",100,"03/07/2020","NoBlend","10_QC",2,"20201202_03/07/2020_NoBlend","50","50_100"
"25951","10","QC","20201202","5","0",100,"03/07/2020","NoBlend","10_QC",2,"20201202_03/07/2020_NoBlend","50","50_100"
"25961","10","QC","20201202","5","0",100,"03/07/2020","NoBlend","10_QC",2,"20201202_03/07/2020_NoBlend","50","50_100"
"25981","10","QC","20201202","5","0",100,"03/07/2020","NoBlend","10_QC",2,"20201202_03/07/2020_NoBlend","50","50_100"
"25991","5","QC","20201202","0","5",0,"03/07/2020","NoBlend","5_QC",2,"20201202_03/07/2020_NoBlend","05","05_0"
"26001","5","QC","20201202","0","5",0,"03/07/2020","NoBlend","5_QC",2,"20201202_03/07/2020_NoBlend","05","05_0"
"26031","5","QC","20201202","0","5",0,"03/07/2020","NoBlend","5_QC",2,"20201202_03/07/2020_NoBlend","05","05_0"
"26041","5","QC","20201202","0","5",0,"03/07/2020","NoBlend","5_QC",2,"20201202_03/07/2020_NoBlend","05","05_0"
"26051","6","QC","20201202","1","0",100,"03/07/2020","NoBlend","6_QC",2,"20201202_03/07/2020_NoBlend","10","10_100"
"26061","6","QC","20201202","1","0",100,"03/07/2020","NoBlend","6_QC",2,"20201202_03/07/2020_NoBlend","10","10_100"
"26091","6","QC","20201202","1","0",100,"03/07/2020","NoBlend","6_QC",2,"20201202_03/07/2020_NoBlend","10","10_100"
"26101","6","QC","20201202","1","0",100,"03/07/2020","NoBlend","6_QC",2,"20201202_03/07/2020_NoBlend","10","10_100"
"26111","1","QC","20201203","0","1",0,"03/07/2020","NoBlend","1_QC",2,"20201203_03/07/2020_NoBlend","01","01_0"
"26131","1","QC","20201203","0","1",0,"03/07/2020","NoBlend","1_QC",2,"20201203_03/07/2020_NoBlend","01","01_0"
"26141","1","QC","20201203","0","1",0,"03/07/2020","NoBlend","1_QC",2,"20201203_03/07/2020_NoBlend","01","01_0"
"26161","1","QC","20201203","0","1",0,"03/07/2020","NoBlend","1_QC",2,"20201203_03/07/2020_NoBlend","01","01_0"
"26171","10","QC","20201203","5","0",100,"03/07/2020","NoBlend","10_QC",2,"20201203_03/07/2020_NoBlend","50","50_100"
"26181","10","QC","20201203","5","0",100,"03/07/2020","NoBlend","10_QC",2,"20201203_03/07/2020_NoBlend","50","50_100"
"26191","10","QC","20201203","5","0",100,"03/07/2020","NoBlend","10_QC",2,"20201203_03/07/2020_NoBlend","50","50_100"
"26221","10","QC","20201203","5","0",100,"03/07/2020","NoBlend","10_QC",2,"20201203_03/07/2020_NoBlend","50","50_100"
"26231","5","QC","20201203","0","5",0,"03/07/2020","NoBlend","5_QC",2,"20201203_03/07/2020_NoBlend","05","05_0"
"26241","5","QC","20201203","0","5",0,"03/07/2020","NoBlend","5_QC",2,"20201203_03/07/2020_NoBlend","05","05_0"
"26271","5","QC","20201203","0","5",0,"03/07/2020","NoBlend","5_QC",2,"20201203_03/07/2020_NoBlend","05","05_0"
"26281","5","QC","20201203","0","5",0,"03/07/2020","NoBlend","5_QC",2,"20201203_03/07/2020_NoBlend","05","05_0"
"26291","6","QC","20201203","1","0",100,"03/07/2020","NoBlend","6_QC",2,"20201203_03/07/2020_NoBlend","10","10_100"
"26301","6","QC","20201203","1","0",100,"03/07/2020","NoBlend","6_QC",2,"20201203_03/07/2020_NoBlend","10","10_100"
"26321","6","QC","20201203","1","0",100,"03/07/2020","NoBlend","6_QC",2,"20201203_03/07/2020_NoBlend","10","10_100"
"26331","6","QC","20201203","1","0",100,"03/07/2020","NoBlend","6_QC",2,"20201203_03/07/2020_NoBlend","10","10_100"
"26351","1","QC","20201204","0","1",0,"03/07/2020","NoBlend","1_QC",2,"20201204_03/07/2020_NoBlend","01","01_0"
"26361","1","QC","20201204","0","1",0,"03/07/2020","NoBlend","1_QC",2,"20201204_03/07/2020_NoBlend","01","01_0"
"26371","1","QC","20201204","0","1",0,"03/07/2020","NoBlend","1_QC",2,"20201204_03/07/2020_NoBlend","01","01_0"
"26401","1","QC","20201204","0","1",0,"03/07/2020","NoBlend","1_QC",2,"20201204_03/07/2020_NoBlend","01","01_0"
"26411","10","QC","20201204","5","0",100,"03/07/2020","NoBlend","10_QC",2,"20201204_03/07/2020_NoBlend","50","50_100"
"26421","10","QC","20201204","5","0",100,"03/07/2020","NoBlend","10_QC",2,"20201204_03/07/2020_NoBlend","50","50_100"
"26431","10","QC","20201204","5","0",100,"03/07/2020","NoBlend","10_QC",2,"20201204_03/07/2020_NoBlend","50","50_100"
"26461","10","QC","20201204","5","0",100,"03/07/2020","NoBlend","10_QC",2,"20201204_03/07/2020_NoBlend","50","50_100"
"26471","5","QC","20201204","0","5",0,"03/07/2020","NoBlend","5_QC",2,"20201204_03/07/2020_NoBlend","05","05_0"
"26481","5","QC","20201204","0","5",0,"03/07/2020","NoBlend","5_QC",2,"20201204_03/07/2020_NoBlend","05","05_0"
"26511","5","QC","20201204","0","5",0,"03/07/2020","NoBlend","5_QC",2,"20201204_03/07/2020_NoBlend","05","05_0"
"26521","5","QC","20201204","0","5",0,"03/07/2020","NoBlend","5_QC",2,"20201204_03/07/2020_NoBlend","05","05_0"
"26531","6","QC","20201204","1","0",100,"03/07/2020","NoBlend","6_QC",2,"20201204_03/07/2020_NoBlend","10","10_100"
"26541","6","QC","20201204","1","0",100,"03/07/2020","NoBlend","6_QC",2,"20201204_03/07/2020_NoBlend","10","10_100"
"26551","6","QC","20201204","1","0",100,"03/07/2020","NoBlend","6_QC",2,"20201204_03/07/2020_NoBlend","10","10_100"
"26571","6","QC","20201204","1","0",100,"03/07/2020","NoBlend","6_QC",2,"20201204_03/07/2020_NoBlend","10","10_100"
